ACCESS_TIME,ACCESS_DAY,ACCESS_SEC,TYPE,AP_MAC,HMAC,HDEV,CNT,ASSO_CNT,MAX_ACCESS_TIME,USRINF_SEX,USRINF_AGE,USRINF_ADDR_CD_2,USRINF_ADDR_CD_5,USRINF_PREF,USRINF_CITY,APINF_SB_ID,APINF_ADDR_CD_2,APINF_ADDR_CD_5,APINF_ADDR_CD_11,APINF_CITY,APINF_PREF,APINF_SECTION,APINF_STREET,APINF_LAT,APINF_LNG,APINF_CATEGORY1,APINF_CATEGORY2,APINF_VENUE
2018-01-03 11:15:00,2018-01-03,40500,0,apmac483,dev483,dev483,2,1,2018-01-03 11:21:00,0,15,13,13210,東京都,小金井市,apinf483,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.761,3100000,3123000,venue29
2018-01-03 11:45:00,2018-01-03,42300,0,apmac484,dev484,dev484,1,0,2018-01-03 11:55:00,,,14,14153,神奈川県,相模原市南区,apinf484,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue28
2018-01-03 11:45:00,2018-01-03,42300,0,apmac485,dev485,dev485,8,4,2018-01-03 11:56:00,,,13,13108,東京都,江東区,apinf485,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue27
2018-01-03 11:45:00,2018-01-03,42300,0,apmac486,dev486,dev486,1,0,2018-01-03 11:53:00,,,13,13101,東京都,千代田区,apinf486,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3100000/3400000,3122000/3402000,venue26
2018-01-03 11:30:00,2018-01-03,41400,0,apmac487,dev487,dev487,2,1,2018-01-03 11:42:00,1,45,23,23202,愛知県,岡崎市,apinf487,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue25
2018-01-03 11:45:00,2018-01-03,42300,0,apmac488,dev488,dev488,8,4,2018-01-03 11:58:00,0,40,13,13115,東京都,杉並区,apinf488,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue24
2018-01-03 11:45:00,2018-01-03,42300,0,apmac489,dev489,dev489,8,4,2018-01-03 11:52:00,0,35,13,13123,東京都,江戸川区,apinf489,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue23
2018-01-03 11:45:00,2018-01-03,42300,0,apmac490,dev490,dev490,2,0,2018-01-03 11:59:00,0,20,23,23302,愛知県,愛知郡東郷町,apinf490,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue22
2018-01-03 11:45:00,2018-01-03,42300,0,apmac491,dev491,dev491,1,0,2018-01-03 11:46:00,,,13,13104,東京都,新宿区,apinf491,26,26107,null,京都府,京都市南区,東九条上殿田町,null,34.983,135.759,3200000,3213000,venue21
2018-01-03 11:15:00,2018-01-03,40500,0,apmac492,dev492,dev492,1,0,2018-01-03 11:20:00,,,13,13101,東京都,千代田区,apinf492,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.757,2100000,2102000,venue20
2018-01-03 11:30:00,2018-01-03,41400,0,apmac493,dev493,dev493,6,3,2018-01-03 11:41:00,,,13,13111,東京都,大田区,apinf493,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.757,2100000,2102000,venue19
2018-01-03 11:30:00,2018-01-03,41400,0,apmac494,dev494,dev494,2,1,2018-01-03 11:32:00,0,45,12,12104,千葉県,千葉市若葉区,apinf494,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue18
2018-01-03 11:15:00,2018-01-03,40500,0,apmac495,dev495,dev495,6,3,2018-01-03 11:29:00,0,30,13,13204,東京都,三鷹市,apinf495,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue17
2018-01-03 11:15:00,2018-01-03,40500,0,apmac496,dev496,dev496,1,0,2018-01-03 11:17:00,,,13,13102,東京都,中央区,apinf496,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.761,3100000,3167000,venue16
2018-01-03 11:45:00,2018-01-03,42300,0,apmac497,dev497,dev497,11,5,2018-01-03 11:59:00,0,30,12,12203,千葉県,市川市,apinf497,26,26106,null,京都府,京都市下京区,東塩小路　高倉町,null,34.984,135.759,3100000,3122000/3173000,venue15
2018-01-03 11:45:00,2018-01-03,42300,0,apmac498,dev498,dev498,1,0,2018-01-03 11:53:00,,,13,13101,東京都,千代田区,apinf498,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.76,2100000,2102001/2103000,venue14
2018-01-03 11:30:00,2018-01-03,41400,0,apmac499,dev499,dev499,17,0,2018-01-03 11:43:00,1,35,23,23202,愛知県,岡崎市,apinf499,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3401008,venue13
2018-01-03 11:00:00,2018-01-03,39600,0,apmac500,dev500,dev500,1,0,2018-01-03 11:03:00,,,14,14153,神奈川県,相模原市南区,apinf500,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.761,3100000,3123000,venue12
2018-01-03 11:00:00,2018-01-03,39600,0,apmac501,dev501,dev501,2,0,2018-01-03 11:13:00,0,40,14,14109,神奈川県,横浜市港北区,apinf501,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.76,3100000,3122000,venue11
2018-01-03 11:30:00,2018-01-03,41400,0,apmac502,dev502,dev502,1,0,2018-01-03 11:30:00,,,13,13101,東京都,千代田区,apinf502,26,26107,null,京都府,京都市南区,西九条鳥居口町,null,34.983,135.756,3000000,3001000,venue10
2018-01-03 11:30:00,2018-01-03,41400,0,apmac503,dev503,dev503,1,0,2018-01-03 11:44:00,,,14,14153,神奈川県,相模原市南区,apinf503,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue9
2018-01-03 11:30:00,2018-01-03,41400,0,apmac504,dev504,dev504,1,0,2018-01-03 11:42:00,,,13,13103,東京都,港区,apinf504,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue8
2018-01-03 11:30:00,2018-01-03,41400,0,apmac505,dev505,dev505,2,0,2018-01-03 11:37:00,1,45,13,13227,東京都,羽村市,apinf505,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue7
2018-01-03 11:30:00,2018-01-03,41400,0,apmac506,dev506,dev506,1,0,2018-01-03 11:40:00,,,14,14153,神奈川県,相模原市南区,apinf506,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue6
2018-01-03 11:30:00,2018-01-03,41400,0,apmac507,dev507,dev507,5,3,2018-01-03 11:42:00,0,20,23,23114,愛知県,名古屋市緑区,apinf507,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue5
2018-01-03 11:30:00,2018-01-03,41400,0,apmac508,dev508,dev508,2,0,2018-01-03 11:31:00,,,13,13103,東京都,港区,apinf508,26,26106,null,京都府,京都市下京区,粉川町,粉川町,34.99,135.76,3100000,3123000,venue4
2018-01-03 11:30:00,2018-01-03,41400,0,apmac509,dev509,dev509,1,1,2018-01-03 11:38:00,,,13,13111,東京都,大田区,apinf509,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.76,3700000,3728000,venue3
2018-01-03 11:30:00,2018-01-03,41400,0,apmac510,dev510,dev510,4,2,2018-01-03 11:42:00,0,30,14,14131,神奈川県,川崎市川崎区,apinf510,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.759,3100000,3123000/3173000,venue2
2018-01-03 11:30:00,2018-01-03,41400,0,apmac511,dev511,dev511,7,4,2018-01-03 11:41:00,0,30,12,12203,千葉県,市川市,apinf511,26,26106,null,京都府,京都市下京区,東塩小路　高倉町,null,34.984,135.759,3100000,3122000/3173000,venue1
2018-01-03 11:30:00,2018-01-03,41400,0,apmac512,dev512,dev512,1,0,2018-01-03 11:40:00,,,14,14153,神奈川県,相模原市南区,apinf512,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue0
